ComponentID,Day,Temperature,Pressure,Vibration,UsageHours,DaysSinceMaintenance,Failure,Maintenance,ComponentHealth
31,235,86.506,28.232,1.436,21,7,1,1,0.967
31,236,73.997,30.271,0.606,38,1,0,0,0.963
31,237,75.267,26.763,1.014,47,2,0,0,0.934
31,238,70.414,28.293,0.914,56,3,0,0,0.939
31,239,72.824,30.742,0.878,68,4,0,0,0.919
31,240,76.558,26.836,1.297,76,5,0,0,0.907
31,241,74.991,27.029,1.136,91,6,0,0,0.897
31,242,76.954,29.126,1.382,100,7,0,0,0.867
31,243,79.53,31.231,1.613,110,8,0,0,0.849
31,244,78.397,27.153,1.547,120,9,0,0,0.829
31,245,83.288,30.568,1.364,135,10,0,0,0.809
31,246,81.865,26.259,1.475,148,11,0,0,0.791
31,247,81.978,29.805,1.233,25,12,1,1,0.929
31,248,72.024,23.043,0.893,35,1,0,0,0.913
31,249,70.338,27.441,0.98,53,2,0,0,0.896
31,250,79.307,27.049,0.725,66,3,0,0,0.866
31,251,79.441,29.362,1.079,73,4,0,0,0.842
31,252,74.997,29.535,0.885,84,5,0,0,0.83
31,253,81.137,26.112,0.881,96,6,0,0,0.83
31,254,80.061,28.876,1.006,108,7,0,0,0.804
31,255,75.458,28.389,1.432,116,8,0,0,0.773
31,256,79.043,28.847,1.483,56,9,1,1,0.956
31,257,75.456,22.018,1.281,68,1,0,0,0.956
31,258,76.875,26.552,1.039,82,2,0,0,0.928
31,259,78.124,30.096,1.059,97,3,0,0,0.907
31,260,76.125,24.989,1.341,114,4,0,0,0.904
31,261,81.81,29.525,1.017,126,5,0,0,0.881
31,262,82.985,28.712,1.447,144,6,0,0,0.858
31,263,79.912,28.438,1.104,152,7,0,0,0.847
31,264,77.652,28.213,1.762,170,8,0,0,0.831
31,265,80.239,28.832,1.503,183,9,0,0,0.816
31,266,77.663,31.944,1.627,97,10,1,1,0.907
31,267,74.256,28.82,1.183,109,1,0,0,0.92
31,268,78.846,25.291,1.141,121,2,0,0,0.904
31,269,75.909,29.417,1.151,128,3,0,0,0.884
31,270,80.73,27.696,1.234,146,4,0,0,0.856
31,271,79.562,28.117,1.368,76,5,1,1,0.945
31,272,72.701,26.69,1.138,90,1,0,0,0.94
31,273,81.662,23.551,1.345,98,2,0,0,0.914
31,274,75.944,25.526,1.234,112,3,0,0,0.904
31,275,78.334,26.937,1.11,129,4,0,0,0.876
31,276,76.636,27.597,1.388,137,5,0,0,0.869
31,277,77.813,29.911,1.441,147,6,0,0,0.863
31,278,74.433,29.557,1.571,159,7,0,0,0.864
31,279,79.85,29.485,1.749,172,8,0,0,0.857
31,280,81.438,31.644,1.498,182,9,0,0,0.835
31,281,80.077,29.073,1.412,195,10,0,0,0.838
31,282,81.38,29.701,1.867,205,11,0,0,0.817
31,283,82.12,29.167,2.045,217,12,0,0,0.79
31,284,86.612,28.892,1.946,231,13,0,0,0.787
31,285,82.988,27.156,1.858,246,14,0,0,0.76
31,286,81.921,29.72,2.244,9,15,1,1,0.968
31,287,75.759,26.122,0.67,17,1,1,1,0.916
31,288,75.539,28.13,0.832,34,1,0,0,0.904
31,289,73.38,28.575,0.604,47,2,0,0,0.882
31,290,77.034,26.944,0.901,56,3,0,0,0.879
31,291,81.085,26.443,0.435,64,4,0,0,0.872
31,292,75.04,26.258,1.071,73,5,0,0,0.891
31,293,80.149,28.139,0.952,79,6,0,0,0.884
31,294,79.935,23.755,1.037,85,7,0,0,0.885
31,295,79.739,29.603,1.167,99,8,0,0,0.888
31,296,76.602,28.941,1.427,116,9,0,0,0.871
31,297,80.003,25.955,1.431,133,10,0,0,0.858
31,298,80.862,28.758,1.423,144,11,0,0,0.853
31,299,80.666,29.858,1.101,157,12,0,0,0.813
31,300,80.756,27.549,1.871,169,13,0,0,0.78
31,301,82.885,29.677,1.638,181,14,0,0,0.775
31,302,75.592,28.618,1.679,193,15,0,0,0.753
31,303,82.074,31.275,1.84,210,16,0,0,0.739
31,304,86.005,30.844,1.92,49,17,1,1,0.915
31,305,79.399,26.49,0.858,62,1,0,0,0.911
31,306,80.244,26.378,0.957,72,2,0,0,0.905
31,307,79.648,28.407,1.06,88,3,0,0,0.879
31,308,82.123,26.578,1.291,103,4,0,0,0.853
31,309,76.814,30.027,1.447,110,5,0,0,0.851
31,310,83.594,30.613,1.293,122,6,0,0,0.838
31,311,79.682,27.13,1.094,128,7,0,0,0.825
31,312,80.5,27.502,1.545,135,8,0,0,0.808
31,313,81.586,28.202,1.665,147,9,0,0,0.788
31,314,80.206,28.806,1.447,20,10,1,1,0.93
31,315,76.623,30.625,0.626,29,1,0,0,0.932
31,316,79.978,26.07,1.222,47,2,0,0,0.906
31,317,70.28,23.917,1.124,59,3,0,0,0.886
31,318,80.305,32.412,1.399,98,4,1,1,0.901
31,319,74.074,29.311,1.236,116,1,0,0,0.872
31,320,82.101,27.368,1.207,44,2,1,1,0.936
31,321,80.872,26.842,0.954,58,1,0,0,0.917
31,322,78.769,30.305,0.943,62,2,1,1,0.909
31,323,80.659,23.883,1.11,78,1,0,0,0.894
31,324,70.929,27.036,1.047,95,2,0,0,0.879
31,325,74.735,26.079,1.356,106,3,0,0,0.874
31,326,80.891,26.736,1.105,123,4,0,0,0.848
31,327,81.122,29.706,1.055,129,5,0,0,0.839
31,328,80.384,29.188,1.005,145,6,0,0,0.821
31,329,78.744,32.14,1.584,157,7,0,0,0.818
31,330,82.312,31.974,1.754,169,8,0,0,0.795
31,331,81.945,29.489,1.732,186,9,0,0,0.774
31,332,84.094,30.792,1.786,195,10,0,0,0.769
31,333,81.857,32.779,1.844,204,11,0,0,0.756
31,334,83.968,32.636,1.731,217,12,0,0,0.737
31,335,80.464,33.114,2.083,223,13,0,0,0.723
31,336,86.541,30.936,2.199,234,14,0,0,0.711
31,337,87.354,31.026,1.872,250,15,0,0,0.688
31,338,88.121,33.472,1.988,86,16,1,1,0.991
31,339,79.749,27.136,0.798,89,1,1,1,0.972
31,340,78.828,31.817,1.238,105,1,0,0,0.963
31,341,85.518,28.199,1.581,121,2,0,0,0.95
31,342,82.701,29.298,1.43,129,3,0,0,0.948
31,343,80.605,26.939,1.17,77,4,1,1,0.903
31,344,79.303,29.243,1.307,87,1,1,1,0.921
31,345,79.933,28.788,0.987,95,1,0,0,0.911
31,346,83.01,29.5,1.065,105,2,0,0,0.92
31,347,83.687,31.849,1.194,114,3,0,0,0.917
31,348,81.532,29.637,0.994,74,4,1,1,0.971
31,349,74.372,31.326,1.279,90,1,0,0,0.96
31,350,82.493,24.419,1.029,98,2,0,0,0.948
31,351,78.273,26.428,0.97,104,3,0,0,0.958
31,352,78.119,26.544,1.376,111,4,0,0,0.94
31,353,80.069,28.338,1.623,129,5,0,0,0.926
31,354,81.824,32.405,1.393,136,6,0,0,0.899
31,355,77.373,29.339,1.557,152,7,0,0,0.872
31,356,83.284,30.64,1.569,169,8,0,0,0.849
31,357,82.865,30.188,1.52,181,9,0,0,0.838
31,358,86.639,31.468,1.398,193,10,0,0,0.821
31,359,78.631,30.566,1.942,210,11,0,0,0.793
31,360,90.819,33.803,1.865,225,12,0,0,0.766
31,361,92.1,36.846,2.004,232,13,0,0,0.753
31,362,93.397,35.468,2.208,24,14,1,1,0.988
31,363,81.104,26.155,0.88,36,1,0,0,0.952
31,364,80.132,30.992,1.053,44,2,0,0,0.933
31,365,78.887,23.938,1.112,56,3,0,0,0.92
32,1,89.39,40.274,1.873,268,23,0,0,0.985
32,2,92.694,40.269,2.118,68,24,1,1,0.914
32,3,84.108,32.924,1.359,84,1,0,0,0.885
32,4,83.291,34.36,1.157,96,2,0,0,0.857
32,5,87.947,39.13,1.381,111,3,0,0,0.84
32,6,85.697,37.831,1.626,121,4,0,0,0.837
32,7,86.39,34.652,1.421,52,5,1,1,0.923
32,8,79.964,37.33,0.951,70,1,0,0,0.886
32,9,82.014,32.697,1.157,87,2,0,0,0.859
32,10,85.659,40.36,0.997,94,3,0,0,0.865
32,11,85.443,36.476,1.268,101,4,0,0,0.85
32,12,87.787,33.84,1.413,117,5,0,0,0.843
32,13,89.73,41.912,1.35,132,6,0,0,0.82
32,14,85.431,39.025,1.444,44,7,1,1,0.939
32,15,82.693,35.618,0.81,52,1,0,0,0.938
32,16,80.142,35.562,0.755,62,2,0,0,0.917
32,17,82.158,36.907,0.955,79,3,0,0,0.884
32,18,84.904,32.493,1.153,95,4,1,1,0.957
32,19,84.045,37.06,1.092,89,1,1,1,0.975
32,20,85.737,36.165,1.112,99,1,0,0,0.954
32,21,81.275,37.56,1.241,105,2,0,0,0.945
32,22,84.096,37.689,1.218,113,3,0,0,0.919
32,23,88.301,35.464,1.232,126,4,0,0,0.895
32,24,84.229,35.77,1.265,12,5,1,1,1.0
32,25,83.108,35.391,0.505,19,1,0,0,0.999
32,26,83.715,35.942,0.862,37,2,0,0,0.972
32,27,87.661,35.883,0.86,54,3,0,0,0.955
32,28,84.409,36.72,1.063,66,4,0,0,0.943
32,29,80.131,38.905,1.435,80,5,0,0,0.928
32,30,88.92,37.892,0.963,92,6,0,0,0.92
32,31,85.265,35.431,1.296,108,7,0,0,0.885
32,32,87.717,38.138,1.219,93,8,1,1,0.931
32,33,85.092,38.63,1.7,105,1,0,0,0.914
32,34,80.007,37.613,1.199,113,2,0,0,0.904
32,35,85.145,32.846,1.197,121,3,0,0,0.888
32,36,88.393,39.468,1.394,132,4,0,0,0.883
32,37,88.869,40.742,1.411,140,5,0,0,0.875
32,38,96.095,40.994,1.454,157,6,0,0,0.853
32,39,88.506,39.138,1.519,25,7,1,1,0.964
32,40,84.508,38.168,0.824,38,1,0,0,0.966
32,41,88.743,38.459,0.736,46,2,0,0,0.951
32,42,86.787,35.575,1.027,60,3,0,0,0.918
32,43,82.796,37.167,1.013,57,4,1,1,0.98
32,44,86.265,38.281,1.036,72,1,0,0,0.97
32,45,86.332,38.942,1.158,81,2,0,0,0.97
32,46,84.355,37.121,1.121,89,3,0,0,0.97
32,47,86.535,37.747,1.08,7,4,1,1,0.951
32,48,83.026,36.344,0.62,23,1,1,1,0.902
32,49,85.546,37.861,0.703,41,1,0,0,0.889
32,50,83.205,35.295,0.945,59,2,0,0,0.884
32,51,88.098,37.911,0.993,68,3,0,0,0.898
32,52,86.442,40.079,1.043,78,4,0,0,0.869
32,53,86.123,38.014,0.996,56,5,1,1,0.97
32,54,83.217,36.684,0.714,72,1,0,0,0.97
32,55,85.618,35.244,1.142,87,2,0,0,0.94
32,56,87.132,36.833,0.586,94,3,0,0,0.937
32,57,92.727,38.037,1.313,110,4,0,0,0.919
32,58,92.604,37.558,1.315,10,5,1,1,0.926
32,59,84.094,35.39,0.829,10,1,1,1,0.943
32,60,87.3,34.315,0.952,22,1,0,0,0.929
32,61,85.457,35.959,0.926,29,2,0,0,0.929
32,62,82.931,38.724,1.01,39,3,0,0,0.931
32,63,84.144,35.574,0.943,46,4,0,0,0.902
32,64,79.247,36.943,0.989,57,5,0,0,0.875
32,65,86.609,38.138,0.705,63,6,0,0,0.87
32,66,92.296,38.235,1.051,78,7,0,0,0.842
32,67,83.556,37.075,1.136,61,8,1,1,0.944
32,68,80.736,38.882,0.98,74,1,0,0,0.944
32,69,89.705,38.4,0.961,90,2,0,0,0.94
32,70,85.873,36.402,1.052,108,3,0,0,0.924
32,71,86.52,36.195,1.133,1,4,1,1,0.944
32,72,87.125,37.986,0.838,7,1,0,0,0.948
32,73,85.05,36.885,0.97,17,2,0,0,0.924
32,74,81.949,38.083,0.999,35,3,0,0,0.901
32,75,88.668,36.289,0.944,41,4,0,0,0.893
32,76,90.219,36.083,1.22,57,5,0,0,0.869
32,77,84.475,39.213,1.079,72,6,0,0,0.843
32,78,88.222,34.252,1.207,90,7,0,0,0.827
32,79,87.314,38.017,1.117,96,8,0,0,0.812
32,80,91.436,39.531,1.23,103,9,0,0,0.802
32,81,92.032,40.415,1.276,66,10,1,1,0.982
32,82,89.1,36.568,1.118,84,1,0,0,0.968
32,83,90.176,37.807,1.064,90,2,0,0,0.965
32,84,92.046,38.539,1.329,102,3,0,0,0.944
32,85,91.173,44.449,1.109,117,4,0,0,0.938
32,86,89.643,37.652,1.492,131,5,0,0,0.914
32,87,86.514,40.128,1.258,149,6,0,0,0.901
32,88,85.076,38.186,1.548,159,7,0,0,0.904
32,89,83.646,40.818,1.533,172,8,0,0,0.899
32,90,88.016,40.881,1.408,185,9,0,0,0.879
32,91,85.434,36.094,1.711,203,10,0,0,0.848
32,92,94.68,39.386,1.774,214,11,0,0,0.839
32,93,89.58,38.264,1.972,229,12,0,0,0.81
32,94,96.034,41.737,1.95,241,13,0,0,0.789
32,95,91.732,41.676,2.027,47,14,1,1,0.957
32,96,86.972,36.461,0.665,63,1,0,0,0.936
32,97,97.576,37.595,1.179,74,2,0,0,0.918
32,98,90.927,38.276,1.166,85,3,0,0,0.904
32,99,89.158,37.24,1.116,94,4,0,0,0.869
32,100,85.628,42.841,0.963,105,5,0,0,0.845
32,101,93.049,36.197,1.308,121,6,0,0,0.83
32,102,86.841,42.217,1.581,133,7,0,0,0.79
32,103,92.342,37.549,1.737,78,8,1,1,0.994
32,104,87.193,37.663,0.815,84,1,0,0,0.973
32,105,89.382,37.415,1.209,95,2,0,0,0.957
32,106,87.618,39.257,1.039,106,3,0,0,0.956
32,107,87.047,36.64,1.469,124,4,0,0,0.913
32,108,89.597,36.008,1.368,0,5,1,1,0.992
32,109,86.731,38.735,0.79,13,1,0,0,0.981
32,110,84.436,38.492,0.634,30,2,0,0,0.96
32,111,89.811,36.47,0.945,42,3,0,0,0.945
32,112,88.1,35.96,1.06,59,4,0,0,0.941
32,113,92.534,38.779,1.038,67,5,0,0,0.927
32,114,87.278,37.99,0.871,73,6,0,0,0.923
32,115,86.752,37.144,0.885,88,7,0,0,0.925
32,116,86.916,40.549,1.145,67,8,1,1,0.963
32,117,89.659,35.302,1.051,77,1,0,0,0.953
32,118,89.681,39.114,1.004,94,2,0,0,0.945
32,119,87.641,36.919,1.442,112,3,0,0,0.924
32,120,85.736,40.155,1.027,121,4,0,0,0.939
32,121,87.918,39.786,1.398,132,5,0,0,0.922
32,122,91.235,39.65,1.634,145,6,0,0,0.903
32,123,86.051,40.887,1.305,160,7,0,0,0.893
32,124,91.837,38.85,1.719,176,8,0,0,0.876
32,125,94.32,39.555,1.516,192,9,0,0,0.858
32,126,92.338,39.673,2.145,205,10,0,0,0.843
32,127,98.622,40.225,1.661,219,11,0,0,0.811
32,128,91.286,42.503,1.81,84,12,1,1,0.936
32,129,89.991,37.082,1.183,93,1,0,0,0.926
32,130,88.172,37.006,1.09,99,2,0,0,0.925
32,131,92.177,40.919,1.182,115,3,0,0,0.895
32,132,86.735,38.317,1.201,126,4,0,0,0.876
32,133,92.723,36.847,1.153,81,5,1,1,0.926
32,134,79.058,39.755,0.896,5,1,1,1,0.955
32,135,82.294,33.274,1.063,23,1,0,0,0.948
32,136,79.679,38.646,0.677,40,2,0,0,0.942
32,137,84.313,32.68,1.231,51,3,0,0,0.925
32,138,83.521,37.924,1.026,67,4,0,0,0.904
32,139,80.747,37.986,1.18,80,5,0,0,0.896
32,140,87.504,39.348,1.256,89,6,0,0,0.887
32,141,82.71,36.303,1.158,104,7,0,0,0.879
32,142,82.126,34.891,1.144,117,8,0,0,0.857
32,143,87.698,35.398,1.335,129,9,0,0,0.846
32,144,88.695,39.284,1.709,146,10,0,0,0.815
32,145,82.257,38.341,1.478,10,11,1,1,0.999
32,146,84.767,34.763,0.682,21,1,0,0,0.98
32,147,79.244,35.332,0.75,33,2,0,0,0.961
32,148,84.913,35.452,0.926,46,3,0,0,0.943
32,149,88.808,34.133,1.024,62,4,0,0,0.923
32,150,80.104,38.304,0.992,79,5,0,0,0.907
32,151,88.169,35.816,1.04,86,6,0,0,0.894
32,152,85.631,35.383,1.196,103,7,0,0,0.861
32,153,85.367,37.399,1.308,37,8,1,1,0.997
32,154,86.193,36.867,1.007,52,1,0,0,0.978
32,155,85.165,36.647,0.598,61,2,0,0,0.972
32,156,84.73,34.632,1.44,78,3,0,0,0.962
32,157,85.545,34.047,1.123,86,4,0,0,0.95
32,158,81.065,35.264,1.37,100,5,0,0,0.933
32,159,89.709,36.806,1.709,115,6,0,0,0.908
32,160,81.318,40.461,1.309,133,7,0,0,0.864
32,161,82.255,35.719,1.272,150,8,0,0,0.848
32,162,87.712,40.229,1.186,164,9,0,0,0.827
32,163,87.089,37.7,1.695,170,10,0,0,0.824
32,164,84.969,36.259,1.76,178,11,0,0,0.81
32,165,86.734,42.747,1.604,191,12,0,0,0.787
32,166,95.321,39.22,1.747,209,13,0,0,0.77
32,167,91.559,39.813,1.78,216,14,0,0,0.761
32,168,88.165,38.569,1.933,226,15,0,0,0.741
32,169,92.453,39.096,2.09,242,16,0,0,0.703
32,170,90.361,38.114,2.228,59,17,1,1,0.915
32,171,82.469,35.96,0.977,67,1,0,0,0.904
32,172,81.607,34.845,1.194,80,2,0,0,0.877
32,173,82.67,35.066,1.325,87,3,0,0,0.87
32,174,81.174,30.674,1.069,100,4,0,0,0.861
32,175,87.681,37.032,1.321,69,5,1,1,0.903
32,176,84.258,34.387,1.104,78,1,0,0,0.881
32,177,81.873,35.708,1.202,87,2,0,0,0.87
32,178,85.13,35.416,1.015,96,3,0,0,0.846
32,179,88.279,36.217,1.159,104,4,0,0,0.831
32,180,84.615,38.215,1.29,122,5,0,0,0.816
32,181,89.261,37.751,1.551,138,6,0,0,0.792
32,182,85.343,36.621,1.551,155,7,0,0,0.788
32,183,90.018,35.802,1.341,162,8,0,0,0.789
32,184,86.618,35.483,1.595,169,9,0,0,0.779
32,185,88.213,35.256,1.493,181,10,0,0,0.754
32,186,83.795,40.144,1.75,198,11,0,0,0.734
32,187,88.644,36.785,2.066,20,12,1,1,0.968
32,188,81.563,34.447,0.594,31,1,0,0,0.967
32,189,77.376,34.057,1.036,43,2,0,0,0.969
32,190,78.957,36.164,0.903,61,3,0,0,0.942
32,191,78.354,34.996,1.119,71,4,0,0,0.926
32,192,75.698,33.757,1.142,80,5,0,0,0.915
32,193,83.991,33.975,0.993,97,6,0,0,0.885
32,194,81.247,34.549,1.408,107,7,0,0,0.864
32,195,84.635,32.847,1.313,123,8,0,0,0.842
32,196,81.124,33.443,1.354,136,9,0,0,0.823
32,197,84.028,37.009,1.439,152,10,0,0,0.796
32,198,87.086,32.998,1.613,159,11,0,0,0.769
32,199,86.249,38.053,1.638,175,12,0,0,0.748
32,200,83.368,37.627,1.434,183,13,0,0,0.744
32,201,86.538,38.623,1.772,197,14,0,0,0.713
32,202,85.973,39.037,1.625,213,15,0,0,0.686
32,203,80.252,40.631,1.877,230,16,0,0,0.66
32,204,91.525,38.408,2.014,243,17,0,0,0.624
32,205,88.247,38.035,2.133,88,18,1,1,0.964
32,206,79.82,36.558,1.035,99,1,0,0,0.948
32,207,79.641,34.564,1.254,108,2,0,0,0.945
32,208,84.378,34.707,1.231,123,3,0,0,0.931
32,209,81.271,38.378,1.61,141,4,0,0,0.911
32,210,80.808,33.335,1.394,156,5,0,0,0.902
32,211,82.637,39.111,1.44,163,6,0,0,0.893
32,212,86.111,33.912,1.581,179,7,0,0,0.868
32,213,85.827,35.104,1.641,190,8,0,0,0.846
32,214,87.994,38.653,1.947,202,9,0,0,0.821
32,215,87.473,38.899,1.547,95,10,1,1,0.958
32,216,82.892,30.164,1.169,112,1,0,0,0.952
32,217,74.716,33.861,0.987,129,2,0,0,0.944
32,218,75.706,38.48,1.701,141,3,0,0,0.896
32,219,84.282,37.439,1.267,157,4,0,0,0.874
32,220,81.277,37.401,1.98,173,5,0,0,0.868
32,221,82.275,36.827,1.572,191,6,0,0,0.855
32,222,87.437,34.606,1.762,205,7,0,0,0.839
32,223,87.667,36.022,1.592,29,8,1,1,0.93
32,224,82.709,33.133,0.782,38,1,0,0,0.912
32,225,77.888,33.195,0.722,14,2,1,1,0.967
32,226,73.234,33.524,0.511,24,1,0,0,0.955
32,227,80.866,31.317,0.646,31,2,0,0,0.948
32,228,76.597,32.911,1.014,38,3,0,0,0.932
32,229,77.17,33.747,0.907,45,4,0,0,0.915
32,230,79.749,32.162,1.413,56,5,0,0,0.913
32,231,77.978,37.131,1.142,73,6,0,0,0.904
32,232,78.687,31.516,1.273,88,7,0,0,0.891
32,233,85.338,39.137,1.276,97,8,0,0,0.877
32,234,79.842,35.919,1.239,14,9,1,1,0.986
32,235,73.125,37.75,0.535,29,1,0,0,0.949
32,236,79.855,32.724,0.856,16,2,1,1,0.923
32,237,75.529,30.566,0.784,27,1,0,0,0.922
32,238,75.463,33.059,0.662,39,2,0,0,0.904
32,239,77.394,33.492,0.863,54,3,0,0,0.889
32,240,76.135,33.156,1.071,71,4,0,0,0.86
32,241,80.535,31.618,1.1,77,5,0,0,0.858
32,242,76.478,33.254,1.362,87,6,0,0,0.871
32,243,76.539,36.025,1.066,93,7,0,0,0.876
32,244,79.762,34.216,1.199,108,8,0,0,0.863
32,245,79.575,34.061,1.203,122,9,0,0,0.851
32,246,76.946,31.598,1.385,131,10,0,0,0.845
32,247,82.105,36.876,1.425,54,11,1,1,0.934
32,248,81.15,30.814,1.078,65,1,0,0,0.919
32,249,78.039,35.983,1.095,83,2,0,0,0.915
32,250,77.612,37.545,0.941,94,3,0,0,0.909
32,251,79.219,37.127,1.351,86,4,1,1,0.975
32,252,86.14,33.196,1.229,104,1,0,0,0.947
32,253,76.512,36.236,1.108,112,2,0,0,0.94
32,254,79.351,34.889,1.151,126,3,0,0,0.902
32,255,84.222,37.482,1.391,77,4,1,1,0.984
32,256,78.664,34.455,1.273,92,1,0,0,0.957
32,257,80.291,33.446,1.434,101,2,0,0,0.959
32,258,77.241,35.91,0.826,108,3,0,0,0.957
32,259,79.815,30.025,1.323,120,4,0,0,0.957
32,260,76.721,35.217,1.065,126,5,0,0,0.967
32,261,76.797,32.997,1.422,140,6,0,0,0.939
32,262,79.105,36.676,1.222,153,7,0,0,0.916
32,263,79.676,35.847,1.477,164,8,0,0,0.902
32,264,85.505,31.765,1.524,172,9,0,0,0.89
32,265,84.442,40.053,1.552,182,10,0,0,0.896
32,266,79.546,36.812,1.741,191,11,0,0,0.882
32,267,85.256,35.972,1.803,204,12,0,0,0.872
32,268,83.266,34.516,1.697,220,13,0,0,0.867
32,269,83.634,38.586,1.727,233,14,0,0,0.845
32,270,84.665,37.723,2.005,241,15,0,0,0.837
32,271,83.95,38.601,2.055,36,16,1,1,0.956
32,272,74.405,33.532,0.948,44,1,0,0,0.965
32,273,75.375,35.657,0.668,61,2,0,0,0.947
32,274,76.819,35.693,1.177,77,3,0,0,0.944
32,275,77.347,33.32,1.147,95,4,0,0,0.931
32,276,80.259,36.481,1.386,112,5,0,0,0.901
32,277,86.701,38.14,1.582,118,6,0,0,0.874
32,278,74.564,36.148,1.28,133,7,0,0,0.844
32,279,81.676,36.452,1.397,39,8,1,1,0.904
32,280,74.373,33.392,1.257,53,1,0,0,0.891
32,281,77.661,32.584,1.359,70,2,0,0,0.884
32,282,76.718,33.422,1.235,77,3,0,0,0.882
32,283,81.37,35.418,1.021,87,4,0,0,0.852
32,284,81.218,35.568,1.171,104,5,0,0,0.817
32,285,81.909,36.505,1.13,61,6,1,1,0.984
32,286,77.705,35.387,0.926,77,1,0,0,0.971
32,287,82.0,30.783,1.194,86,2,0,0,0.965
32,288,83.233,36.125,1.206,99,3,0,0,0.958
32,289,72.723,33.953,1.311,109,4,0,0,0.939
32,290,76.38,36.205,0.958,126,5,0,0,0.911
32,291,78.203,31.621,1.489,7,6,1,1,0.999
32,292,73.054,35.476,0.765,25,1,0,0,0.968
32,293,78.913,32.771,0.782,36,2,0,0,0.954
32,294,75.419,30.112,0.932,44,3,0,0,0.965
32,295,80.533,33.405,0.962,61,4,0,0,0.94
32,296,81.752,32.851,1.344,70,5,0,0,0.931
32,297,78.427,31.89,0.955,87,6,0,0,0.925
32,298,81.19,37.0,1.027,105,7,0,0,0.904
32,299,78.091,35.561,1.341,114,8,0,0,0.883
32,300,77.523,34.821,1.455,131,9,0,0,0.887
32,301,82.821,35.69,1.45,6,10,1,1,0.951
32,302,77.29,31.294,0.917,24,1,0,0,0.94
32,303,75.471,30.05,0.754,32,2,0,0,0.908
32,304,81.942,34.369,1.15,45,3,0,0,0.896
32,305,75.172,34.515,0.826,62,4,0,0,0.879
32,306,79.031,32.827,1.133,74,5,0,0,0.875
32,307,80.543,32.996,1.08,84,6,0,0,0.843
32,308,84.754,33.874,1.343,100,7,0,0,0.825
32,309,78.765,35.818,1.238,108,8,0,0,0.805
32,310,81.885,33.676,1.27,70,9,1,1,0.998
32,311,81.707,34.266,1.341,82,1,0,0,0.991
32,312,76.334,37.214,1.018,93,2,0,0,0.983
32,313,72.757,35.871,1.315,105,3,0,0,0.967
32,314,85.091,35.935,1.246,60,4,1,1,0.931
32,315,79.292,38.729,1.03,71,1,0,0,0.926
32,316,82.313,35.553,1.209,50,2,1,1,0.919
32,317,79.462,35.875,0.91,62,1,0,0,0.917
32,318,75.392,38.969,1.054,69,2,0,0,0.894
32,319,75.688,33.832,1.372,83,3,0,0,0.871
32,320,78.829,36.014,1.495,100,4,0,0,0.838
32,321,78.247,33.15,1.509,36,5,1,1,0.933
32,322,80.262,33.876,0.884,53,1,0,0,0.919
32,323,81.76,34.014,0.788,62,2,0,0,0.908
32,324,80.358,32.441,1.345,70,3,1,1,0.932
32,325,79.3,34.966,1.201,82,1,0,0,0.906
32,326,83.407,31.708,1.1,89,2,0,0,0.898
32,327,80.31,34.571,1.184,97,3,0,0,0.901
32,328,84.581,34.681,1.535,108,4,0,0,0.883
32,329,80.447,38.134,1.071,126,5,0,0,0.885
32,330,78.924,36.522,1.669,144,6,0,0,0.865
32,331,83.528,38.353,1.398,159,7,0,0,0.847
32,332,83.259,37.366,1.6,177,8,0,0,0.833
32,333,84.741,37.113,1.511,183,9,0,0,0.818
32,334,84.661,39.301,1.947,38,10,1,1,0.981
32,335,77.568,34.984,1.053,51,1,0,0,0.974
32,336,77.268,39.311,0.807,67,2,0,0,0.963
32,337,79.798,32.637,1.178,75,3,0,0,0.957
32,338,83.822,38.967,0.963,90,4,0,0,0.945
32,339,74.676,35.408,1.095,98,5,0,0,0.932
32,340,83.312,37.074,1.396,111,6,0,0,0.904
32,341,89.211,35.846,1.267,128,7,0,0,0.887
32,342,84.869,33.198,1.362,141,8,0,0,0.854
32,343,88.627,37.963,1.515,151,9,0,0,0.845
32,344,95.022,34.039,1.376,159,10,0,0,0.829
32,345,88.635,36.379,1.491,168,11,0,0,0.802
32,346,82.26,38.78,1.767,177,12,0,0,0.777
32,347,88.507,39.513,1.587,195,13,0,0,0.74
32,348,86.55,36.603,1.485,212,14,0,0,0.716
32,349,87.6,38.528,1.629,221,15,0,0,0.713
32,350,91.996,38.485,2.197,83,16,1,1,0.965
32,351,78.706,34.835,1.143,89,1,0,0,0.947
32,352,81.298,34.175,1.23,100,2,0,0,0.92
32,353,86.793,38.774,1.337,117,3,0,0,0.897
32,354,80.533,39.698,1.538,132,4,0,0,0.896
32,355,81.251,35.225,1.322,139,5,0,0,0.886
32,356,86.275,34.778,1.403,100,6,1,1,0.923
32,357,81.066,33.109,1.398,108,1,0,0,0.906
32,358,80.203,37.834,1.457,120,2,0,0,0.882
32,359,80.138,35.619,1.61,132,3,0,0,0.889
32,360,80.909,35.199,1.484,148,4,0,0,0.859
32,361,86.0,41.74,1.064,156,5,0,0,0.852
32,362,89.03,38.816,1.382,162,6,0,0,0.851
32,363,85.275,39.81,1.66,169,7,0,0,0.843
32,364,85.102,38.314,1.682,180,8,0,0,0.832
32,365,82.495,35.386,1.546,193,9,0,0,0.816
33,1,85.31,34.895,1.515,189,31,0,0,0.975
